,availability,location,size,total_sqft,bath,price
5640,1,Whitefield,2,715.0,2.0,65.0
5643,0,Whitefield,2,790.4,2.0,73.0
5650,1,Whitefield,3,1460.55,3.0,145.0
5652,1,Whitefield,2,754.0,2.0,67.0
5654,0,Whitefield,2,767.0,2.0,77.0
5655,0,Whitefield,3,1391.0,3.0,139.0
5656,0,Whitefield,2,854.1,2.0,84.0
5663,1,Whitefield,3,930.15,3.0,85.0
5664,0,Whitefield,1,340.6,1.0,29.0
5666,1,Whitefield,4,1387.75,3.0,149.0
5668,1,Whitefield,4,1998.75,2.0,188.0
5669,0,Whitefield,3,1075.75,3.0,110.0
5670,0,Whitefield,1,546.0,1.0,57.0
5671,1,Whitefield,3,1121.25,3.0,106.0
5674,1,Whitefield,1,335.40000000000003,1.0,39.0
5677,0,Whitefield,3,1065.3500000000001,3.0,107.0
5678,0,Whitefield,3,1274.0,3.0,113.0
5683,1,Whitefield,2,812.5,2.0,85.0
5685,0,Whitefield,2,830.0500000000001,2.0,77.0
5686,1,Whitefield,3,1183.0,3.0,140.0
5692,0,Whitefield,3,1482.0,4.0,125.0
5694,0,Whitefield,3,1065.675,3.0,92.63
5697,1,Whitefield,2,773.5,2.0,70.0
5699,1,Whitefield,2,825.5,2.0,94.0
5700,1,Whitefield,2,793.0,2.0,89.0
5710,0,Whitefield,3,907.4,3.0,74.0
5719,1,Whitefield,3,1130.5,3.0,96.9
5725,1,Whitefield,2,780.0,2.0,70.0
5728,0,Whitefield,2,790.4,2.0,75.0
5729,0,Whitefield,3,1508.65,4.0,157.0
5730,1,Whitefield,2,795.6,2.0,75.0
5731,0,Whitefield,3,1075.75,3.0,113.0
5736,1,Whitefield,2,889.0,2.0,110.0
5737,1,Whitefield,3,1079.0,3.0,110.0
5738,1,Whitefield,2,825.5,2.0,105.0
5740,0,Whitefield,2,762.45,2.0,78.2
5741,1,Whitefield,2,885.3000000000001,2.0,85.0
5743,1,Whitefield,3,947.0500000000001,2.0,105.0
5744,0,Whitefield,3,1118.0,3.0,128.0
5748,0,Whitefield,3,1016.6,3.0,103.0
5750,0,Whitefield,3,900.0,3.0,71.0
5752,0,Whitefield,3,1065.3500000000001,3.0,107.0
5753,1,Whitefield,3,1144.0,3.0,139.0
5754,0,Whitefield,1,398.45,1.0,48.0
5755,1,Whitefield,3,1124.5,3.0,125.0
5757,0,Whitefield,1,570.0500000000001,1.0,59.0
5760,1,Yelachenahalli,3,951.6,2.0,105.0
5761,0,Yelachenahalli,2,1560.0,1.0,150.0
5762,1,Yelachenahalli,3,1105.0,3.0,130.0
5763,1,Yelachenahalli,2,702.0,2.0,55.0
5764,1,Yelachenahalli,2,910.0,2.0,78.0
5765,1,Yelachenahalli,2,715.0,2.0,60.0
5766,1,Yelachenahalli,2,777.0,2.0,110.0
5767,1,Yelachenahalli,2,772.0999999999999,2.0,55.0
5768,1,Yelachenahalli,2,650.0,2.0,50.0
5770,0,Yelahanka,2,861.9,2.0,78.0
5776,1,Yelahanka,3,1108.25,3.0,95.0
5777,1,Yelahanka,2,760.5,2.0,62.5
5780,1,Yelahanka,3,1536.5,4.0,127.0
5782,1,Yelahanka,3,1049.1000000000001,3.0,95.0
5783,1,Yelahanka,1,408.2,1.0,24.0
5785,1,Yelahanka,1,425.1,1.0,38.4
5792,0,Yelahanka,3,1186.25,3.0,105.0
5793,1,Yelahanka,3,1041.95,3.0,96.0
5794,0,Yelahanka,2,847.6,2.0,79.0
5798,0,Yelahanka,3,986.0500000000001,3.0,76.3
5800,1,Yelahanka,2,862.5500000000001,2.0,85.0
5803,1,Yelahanka,3,1017.9000000000001,3.0,97.0
5804,1,Yelahanka,2,825.5,2.0,78.0
5805,0,Yelahanka,3,910.0,2.0,80.54
5807,1,Yelahanka,2,715.0,2.0,70.0
5808,1,Yelahanka,2,720.0,2.0,70.0
5810,1,Yelahanka,4,1605.0,4.0,140.0
5812,0,Yelahanka,1,425.1,1.0,37.0
5813,1,Yelahanka,3,1025.5,3.0,80.01
5817,1,Yelahanka,3,1099.8,3.0,83.0
5821,0,Yelahanka,3,1394.25,3.0,125.0
5823,1,Yelahanka,2,859.3000000000001,2.0,75.0
5825,0,Yelahanka,1,391.3,1.0,26.0
5826,1,Yelahanka,2,715.0,2.0,60.0
5827,1,Yelahanka,3,1049.1000000000001,2.0,100.0
5828,0,Yelahanka,3,1228.5,3.0,108.0
5829,1,Yelahanka,3,1011.4000000000001,3.0,86.0
5830,1,Yelahanka,3,1046.5,4.0,85.0
5835,0,Yelahanka,3,1208.3500000000001,3.0,108.0
5837,1,Yelahanka,2,859.3000000000001,2.0,80.0
5839,1,Yelahanka,2,848.25,2.0,78.0
5841,0,Yelahanka,3,1112.15,3.0,85.61
5842,1,Yelahanka,2,920.4999999999999,2.0,75.0
5844,1,Yelahanka,3,1049.1000000000001,3.0,95.0
5845,1,Yelahanka,3,1155.0,3.0,105.0
5850,1,Yelahanka,3,1134.0,3.0,90.0
5851,0,Yelahanka,1,425.1,1.0,36.25
5852,1,Yelahanka,3,1049.1000000000001,3.0,93.0
5853,1,Yelahanka,1,451.1,1.0,30.84
5854,1,Yelahanka,2,724.75,2.0,60.0
5855,1,Yelahanka,3,1506.05,4.0,140.0
5856,1,Yelahanka,3,1074.45,3.0,93.0
5857,1,Yelahanka,1,425.1,1.0,38.0
5859,1,Yelahanka,2,939.25,2.0,82.0
5861,1,Yelahanka,1,391.3,1.0,38.0
5862,1,Yelahanka,1,453.05,1.0,35.0
5864,0,Yelahanka,1,443.3,1.0,36.23
5865,0,Yelahanka,2,664.95,2.0,52.59
5866,1,Yelahanka,3,1092.0,2.0,98.0
5867,1,Yelahanka,3,1157.0,3.0,107.0
5868,1,Yelahanka,3,939.4,2.0,75.0
5869,0,Yelahanka,3,1184.95,3.0,103.0
5870,0,Yelahanka,3,1164.8,3.0,104.0
5871,1,Yelahanka,2,847.6,2.0,69.97
5874,1,Yelahanka,2,845.0,2.0,69.23
5875,1,Yelahanka,3,1108.25,3.0,91.0
5877,0,Yelahanka,3,1192.75,3.0,108.0
5879,1,Yelahanka,5,1500.0,3.0,120.0
5880,0,Yelahanka,3,1228.5,3.0,109.0
5881,1,Yelahanka,1,455.0,1.0,38.0
5882,1,Yelahanka,3,969.15,3.0,85.0
5886,1,Yelahanka,3,1040.0,3.0,100.0
5890,1,Yelahanka,3,1108.25,3.0,85.0
5891,1,Yelahanka,3,944.9999999999999,2.0,85.0
5892,1,Yelahanka,3,1143.1,3.0,110.0
5893,0,Yelahanka,1,537.875,1.0,42.535
5897,1,Yelahanka,2,717.6,2.0,58.0
5899,0,Yelahanka,2,763.75,2.0,67.77
5900,1,Yelahanka,2,859.3000000000001,2.0,77.9
5901,0,Yelahanka,1,421.4,1.0,33.0
5902,1,Yelahanka,2,854.75,2.0,77.0
5904,1,Yelahanka,1,396.9,1.0,25.0
5906,0,Yelahanka,1,391.3,2.0,30.0
5909,1,Yelahanka,2,823.5500000000001,3.0,78.0
5910,0,Yelahanka,2,884.0,2.0,78.19
5912,1,Yelahanka New Town,1,454.99999999999994,1.0,33.0
5913,1,Yelahanka New Town,1,325.0,1.0,20.0
5914,1,Yelahanka New Town,1,624.0,2.0,18.0
5915,1,Yelahanka New Town,3,1046.5,3.0,92.0
5916,1,Yelahanka New Town,3,1105.0,3.0,90.0
5917,1,Yelahanka New Town,1,422.5,1.0,20.0
5919,1,Yelahanka New Town,2,900.25,2.0,65.0
5920,1,Yelahanka New Town,1,325.0,2.0,24.0
5921,1,Yelahanka New Town,1,454.99999999999994,1.0,17.0
5922,1,Yelahanka New Town,1,315.0,1.0,16.0
5924,1,Yelahanka New Town,2,624.0,2.0,50.0
5926,1,Yelahanka New Town,3,910.0,2.0,80.0
5927,1,Yelahanka New Town,1,325.0,1.0,18.0
5928,0,Yelahanka New Town,3,923.0,2.0,75.0
5930,1,Yelahanka New Town,2,1320.0,2.0,180.0
5931,1,Yelahanka New Town,1,341.59999999999997,1.0,20.0
5932,1,Yelahanka New Town,2,715.0,2.0,58.0
5935,1,Yelahanka New Town,2,700.0,2.0,44.0
5936,1,Yelahanka New Town,1,422.5,1.0,18.0
5938,1,Yelahanka New Town,3,1044.0,3.0,150.0
5939,1,Yelahanka New Town,2,902.9999999999999,2.0,70.0
5940,1,Yelenahalli,2,806.0,2.0,47.12
5941,1,Yelenahalli,2,840.0,2.0,46.17
5943,1,Yelenahalli,2,819.0,2.0,47.88
5945,1,Yelenahalli,2,763.75,2.0,50.0
5946,1,Yelenahalli,3,1072.5,3.0,68.0
5947,1,Yelenahalli,2,780.0,2.0,45.6
5948,1,Yelenahalli,2,840.0,2.0,46.17
5949,1,Yelenahalli,2,754.0,2.0,44.08
5951,0,Yeshwanthpur,3,1100.45,3.0,108.0
5952,1,Yeshwanthpur,1,433.55,1.0,36.85
5953,0,Yeshwanthpur,4,1267.5,4.0,130.0
5954,1,Yeshwanthpur,1,432.25,1.0,36.85
5958,1,Yeshwanthpur,1,436.15000000000003,1.0,36.85
5959,1,Yeshwanthpur,2,830.375,2.0,95.815
5960,1,Yeshwanthpur,1,434.2,1.0,36.85
5961,0,Yeshwanthpur,2,770.25,2.0,75.84
5962,1,Yeshwanthpur,2,910.0,2.0,100.0
5964,1,Yeshwanthpur,1,437.45,1.0,36.85
5966,1,Yeshwanthpur,1,393.25,1.0,41.745
5967,1,Yeshwanthpur,1,434.85,1.0,36.85
5969,1,Yeshwanthpur,2,720.0,2.0,63.0
5971,1,Yeshwanthpur,1,435.5,1.0,36.85
5973,1,Yeshwanthpur,2,806.0,2.0,80.0
5974,0,Yeshwanthpur,3,1113.45,3.0,110.0
5975,1,Yeshwanthpur,2,743.6,2.0,67.0
5977,1,Yeshwanthpur,1,432.90000000000003,1.0,36.8
5978,1,Yeshwanthpur,3,1205.75,3.0,140.0
5980,1,Yeshwanthpur,2,757.25,2.0,85.0
5983,1,Yeshwanthpur,1,646.1,2.0,54.67
5984,1,Yeshwanthpur,1,454.99999999999994,1.0,40.0
5985,1,Yeshwanthpur,3,1205.75,3.0,140.0
5986,1,Yeshwanthpur,3,975.0,3.0,100.0
5991,1,Yeshwanthpur,1,438.1,1.0,36.85
5992,1,Yeshwanthpur,1,436.8,1.0,36.85
5995,0,Yeshwanthpur,3,1099.8,3.0,108.0
6001,1,Yeshwanthpur,3,1205.75,3.0,135.0
6005,1,other,1,390.0,1.0,38.0
6010,1,other,3,1079.0,2.0,105.0
6016,1,other,3,1170.0,3.0,120.0
6017,1,other,3,918.45,2.0,75.0
6020,0,other,2,614.25,2.0,54.0
6021,1,other,3,1309.0,3.0,110.0
6025,1,other,3,1237.6000000000001,3.0,150.0
6026,1,other,3,1300.0,3.0,175.0
6027,1,other,3,926.25,2.0,75.0
6029,1,other,3,900.0,3.0,100.0
6031,1,other,3,1248.1,3.0,115.0
6035,1,other,3,1027.0,3.0,100.0
6036,1,other,3,919.75,3.0,78.0
6039,1,other,2,900.0,2.0,115.0
6040,1,other,2,746.2,2.0,60.0
6044,1,other,2,742.0,2.0,60.0
6045,1,other,3,1068.6000000000001,3.0,84.0
6046,1,other,2,835.25,2.0,72.5
6050,1,other,3,1979.25,3.0,170.0
6055,1,other,4,1300.0,4.0,120.0
6056,1,other,3,1014.0,3.0,115.0
6059,1,other,3,1151.5,3.0,95.0
6060,0,other,2,720.0,2.0,79.0
6062,1,other,3,1170.0,3.0,150.0
6064,1,other,3,1145.3,3.0,125.0
6065,0,other,2,617.5,2.0,50.0
6066,1,other,2,850.2,2.0,89.04
6076,1,other,2,747.5,2.0,126.0
6077,0,other,2,825.5,2.0,98.0
6080,1,other,2,780.0,2.0,74.0
6083,1,other,3,1139.45,3.0,120.0
6084,1,other,2,650.0,2.0,53.0
6087,1,other,1,489.99999999999994,1.0,41.0
6088,0,other,3,1116.5,3.0,115.0
6089,1,other,2,879.45,2.0,110.0
6090,1,other,1,840.0,2.0,85.0
6091,1,other,3,1306.8999999999999,3.0,160.0
6094,1,other,3,927.4999999999999,2.0,90.0
6097,1,other,2,686.4,2.0,80.0
6100,1,other,3,1003.6,3.0,120.0
6101,1,other,2,720.0,2.0,65.0
6102,1,other,1,378.0,1.0,36.0
6103,1,other,3,1025.7,3.0,180.0
6106,1,other,2,960.0,2.0,115.0
6109,1,other,1,583.8,1.0,60.0
6111,1,other,1,304.85,1.0,25.0
6115,0,other,3,1346.8,3.0,108.0
6117,1,other,2,880.75,2.0,115.0
6118,1,other,1,360.0,1.0,50.0
6119,1,other,3,1218.75,3.0,165.0
6122,1,other,3,1137.5,3.0,120.0
6124,1,other,3,900.0,2.0,87.0
6130,1,other,2,780.0,2.0,62.5
6132,1,other,1,360.0,1.0,60.0
6133,1,other,2,954.2,2.0,140.0
6137,1,other,3,1017.9000000000001,3.0,83.3
6139,1,other,3,1284.4,3.0,184.0
6140,1,other,2,767.0,2.0,69.0
6141,1,other,1,445.90000000000003,1.0,17.0
6144,1,other,2,833.3000000000001,2.0,87.0
6146,1,other,3,1050.0,2.0,95.0
6147,1,other,2,845.0,1.0,115.0
6148,1,other,1,371.0,1.0,20.0
6149,1,other,2,877.5,2.0,80.0
6151,1,other,3,1006.2,3.0,89.5
6153,1,other,2,741.65,2.0,62.0
6155,1,other,1,617.5,1.0,40.0
6160,1,other,3,1036.0,3.0,90.0
6161,1,other,3,1040.0,3.0,90.0
6163,1,other,3,900.0,3.0,115.0
6164,0,other,3,1185.6000000000001,3.0,125.0
6165,1,other,1,450.0,1.0,56.25
6172,1,other,3,1680.0,3.0,170.0
6174,1,other,3,975.0,2.0,98.0
6177,1,other,1,720.0,1.0,28.0
6178,1,other,3,900.0,3.0,100.0
6181,1,other,1,315.25,1.0,15.0
6188,1,other,2,682.5,2.0,67.0
6189,1,other,3,1037.4,3.0,105.0
6193,0,other,2,792.4,2.0,67.0
6195,1,other,3,984.75,3.0,88.0
6196,1,other,3,1075.75,3.0,86.06
6197,0,other,2,897.0,2.0,80.0
6201,1,other,3,1430.0,3.0,187.0
6205,1,other,2,710.45,2.0,65.0
6209,0,other,2,715.0,2.0,62.7
6213,1,other,3,1014.9999999999999,2.0,85.0
6214,1,other,4,1400.0,3.0,166.0
6216,1,other,3,1229.1999999999998,3.0,100.0
6217,0,other,3,995.8000000000001,3.0,92.0
6218,1,other,3,1155.0,3.0,110.0
6221,1,other,3,991.25,2.0,122.0
6225,1,other,4,1440.0,3.0,200.0
6227,1,other,2,1824.0,1.0,180.0
6229,1,other,3,903.5,3.0,120.0
6230,1,other,2,737.75,2.0,68.0
6234,1,other,3,1098.5,3.0,125.0
6240,1,other,2,825.3180000000001,2.0,68.0
6242,1,other,4,1260.0,4.0,155.0
6244,1,other,3,984.75,3.0,93.93
6249,1,other,3,1144.0,3.0,176.0
6250,1,other,1,416.5,1.0,42.0
6254,1,other,2,819.0,2.0,86.0
6257,1,other,1,780.0,1.0,48.0
6261,1,other,3,1650.0,3.0,175.0
6262,1,other,3,1085.5,3.0,91.86
6266,1,other,3,990.0,4.0,160.0
6269,1,other,2,812.5,2.0,65.0
6271,1,other,2,810.0,2.0,80.0
6273,1,other,3,1049.1000000000001,3.0,110.0
6274,1,other,2,772.2,2.0,73.0
6275,1,other,3,962.0,3.0,90.0
6278,1,other,2,668.5,2.0,53.55
6281,1,other,2,770.0,2.0,106.0
6284,1,other,3,1251.25,3.0,120.0
6285,1,other,1,422.5,1.0,26.0
6288,1,other,2,630.0,2.0,110.0
6293,1,other,3,1179.5,2.0,110.0
6294,0,other,3,1007.5,3.0,110.0
6295,1,other,1,350.0,1.0,20.0
6297,1,other,3,1147.25,3.0,105.0
6298,1,other,2,822.25,2.0,70.0
6299,1,other,2,708.4,2.0,59.0
6300,1,other,3,1329.25,4.0,154.0
6301,1,other,1,378.2415,2.0,25.0
6302,0,other,2,601.25,2.0,51.0
6303,1,other,2,990.4999999999999,2.0,110.0
6306,1,other,3,1196.0,3.0,155.0
6307,1,other,3,1134.0,2.0,110.0
6308,1,other,3,1073.1,3.0,115.0
6309,1,other,3,1092.0,3.0,85.0
6310,1,other,1,487.5,1.0,25.0
6315,1,other,5,1820.0,4.0,200.0
6316,1,other,3,1153.75,3.0,110.0
6317,1,other,3,1050.0,3.0,88.0
6319,1,other,2,741.0,2.0,76.0
6320,1,other,2,778.7,2.0,84.0
6324,1,other,2,650.0,1.0,55.0
6325,1,other,2,720.0,2.0,125.0
6329,1,other,3,955.5,2.0,110.0
6330,1,other,1,735.0,1.0,70.0
6339,1,other,2,780.0,2.0,70.0
6341,1,other,2,715.0,2.0,60.0
6343,1,other,2,845.0,2.0,79.0
6353,1,other,3,996.45,3.0,85.0
6356,1,other,2,944.1575,2.0,110.0
6357,1,other,3,1649.8999999999999,3.0,151.0
6358,1,other,2,760.5,2.0,105.0
6359,0,other,3,917.15,3.0,91.72
6366,1,other,3,1361.5,3.0,120.0
6367,0,other,3,952.25,2.0,74.72
6368,1,other,3,1072.5,3.0,165.0
6369,1,other,3,930.0,2.0,150.0
6370,1,other,2,721.0,2.0,61.0
6371,1,other,1,420.0,1.0,32.0
6373,1,other,3,988.0,3.0,80.0
6376,1,other,2,854.75,2.0,90.0
6377,1,other,2,786.5,2.0,72.0
6380,1,other,2,760.5,2.0,68.0
6381,1,other,2,960.0,2.0,110.0
6388,1,other,3,1105.0,3.0,97.0
6389,1,other,2,820.95,2.0,93.32
6390,1,other,3,1235.0,3.0,160.0
6391,1,other,2,770.0,2.0,75.0
6392,1,other,3,1350.3,3.0,115.0
6396,0,other,2,858.1999999999999,3.0,135.0
6397,1,other,2,715.0,2.0,70.0
6401,1,other,1,455.0,1.0,41.0
6406,1,other,2,715.0,2.0,61.0
6407,1,other,1,756.0,1.0,41.0
6408,1,other,1,900.0,1.0,37.5
6409,1,other,1,420.0,1.0,17.0
6411,1,other,3,1408.55,3.0,170.0
6412,1,other,2,757.25,2.0,75.0
6415,1,other,2,1024.1,1.0,142.0
6416,1,other,3,1560.65,3.0,185.0
6419,1,other,1,623.0,1.0,75.0
6423,1,other,3,1098.5,3.0,100.0
6424,1,other,2,810.0,2.0,90.0
6425,1,other,3,949.0,3.0,88.0
6426,1,other,3,1095.25,3.0,95.0
6427,0,other,1,480.0,1.0,52.0
6432,0,other,3,900.0,2.0,85.0
6435,1,other,2,819.0,2.0,75.0
6439,1,other,3,1365.0,3.0,130.0
6442,1,other,2,850.2,2.0,92.66
6443,1,other,3,1365.0,3.0,170.0
6444,1,other,3,1393.6999999999998,3.0,160.0
6448,1,other,2,825.0,2.0,105.0
6449,0,other,3,1100.45,3.0,108.0
6458,1,other,2,687.7,2.0,60.0
6459,1,other,1,630.0,1.0,30.0
6460,1,other,3,1086.8,3.0,150.0
6463,1,other,2,954.2,3.0,130.0
6466,1,other,3,1036.0,2.0,145.0
6469,0,other,3,1300.0,3.0,200.0
6472,1,other,3,1560.0,2.0,150.0
6474,1,other,2,731.25,2.0,75.0
6475,1,other,3,1117.1999999999998,3.0,95.0
6476,1,other,3,1147.3,3.0,123.0
6480,1,other,2,647.5,2.0,63.0
6481,1,other,2,720.0,2.0,79.0
6483,1,other,3,1020.5,3.0,115.0
6484,1,other,3,1092.0,3.0,85.0
6486,1,other,3,1225.0,3.0,180.0
6489,1,other,1,493.49999999999994,1.0,36.5
6493,1,other,1,756.0,1.0,41.0
6494,1,other,2,720.0,2.0,125.0
6495,1,other,3,969.5999999999999,3.0,95.0
6496,1,other,3,1039.5,3.0,85.0
6500,1,other,4,2080.0,3.0,190.0
6501,1,other,2,810.0,2.0,100.0
6503,1,other,4,1521.0,4.0,148.0
6504,1,other,1,417.2,1.0,42.0
6505,1,other,3,1241.5,3.0,190.0
6508,1,other,3,1225.0,3.0,149.0
6509,0,other,2,640.25,2.0,63.0
6510,0,other,2,845.0,2.0,129.0
6511,1,other,3,968.5,2.0,88.0
6514,1,other,1,422.5,1.0,30.0
6515,1,other,3,975.0,2.0,89.99
6516,1,other,1,591.5,1.0,42.0
6518,1,other,1,372.4,1.0,22.49
6519,1,other,2,1007.5,2.0,160.0
6522,1,other,2,700.0,2.0,80.0
6524,0,other,3,1050.0,2.0,97.0
6525,0,other,3,1212.25,4.0,140.0
6532,1,other,3,1170.65,3.0,139.0
6535,1,other,2,1440.0,2.0,160.0
6536,0,other,2,805.0,2.0,75.0
6538,1,other,2,846.3000000000001,2.0,69.1
6542,1,other,3,903.5,2.0,80.0
6543,1,other,3,1007.5,2.0,90.0
6546,1,other,3,900.0,3.0,87.0
6548,1,other,3,1195.3500000000001,3.0,165.0
6550,1,other,3,900.0,3.0,149.0
6553,1,other,1,450.0,2.0,50.0
6558,1,other,2,720.0,2.0,70.0
6559,1,other,3,1237.6000000000001,3.0,155.0
6561,0,other,1,569.0999999999999,1.0,39.0
6565,1,other,3,1059.5,2.0,97.78
6567,1,other,4,1697.5,4.0,173.0
6571,1,other,2,896.0,2.0,75.0
6572,1,other,1,477.75,1.0,75.0
6573,1,other,1,350.0,1.0,24.0
6575,1,other,2,720.0,2.0,100.0
6576,1,other,3,1665.6,4.0,195.0
6579,0,other,4,1416.0,4.0,150.0
6580,1,other,2,669.5,2.0,77.25
6582,1,other,3,1300.0,3.0,160.0
6583,0,other,3,1102.5,3.0,93.0
6586,1,other,2,897.0,2.0,75.0
6590,1,other,2,833.0,2.0,100.0
6591,1,other,3,1187.55,3.0,100.0
6592,1,other,3,975.0,3.0,95.0
6593,1,other,2,767.0,2.0,63.0
6596,1,other,3,1069.25,3.0,95.0
6599,1,other,2,713.0500000000001,2.0,65.0
6600,1,other,2,630.0,2.0,110.0
6601,1,other,2,840.0,2.0,125.0
6602,1,other,2,880.75,2.0,75.0
6609,1,other,2,1248.0,2.0,150.0
6610,1,other,2,978.25,2.0,90.0
6611,1,other,3,1176.5,4.0,148.0
6613,1,other,3,994.5,2.0,97.0
6617,1,other,3,900.0,2.0,130.0
6620,1,other,2,910.0,2.0,80.0
6621,1,other,3,996.45,3.0,150.0
6624,0,other,2,880.75,2.0,95.0
6625,1,other,1,541.45,1.0,49.0
6628,1,other,3,1004.25,3.0,85.0
6629,1,other,2,810.0,2.0,110.0
6636,1,other,3,1075.75,3.0,155.0
6637,0,other,2,747.5,2.0,74.0
6639,1,other,2,780.0,2.0,75.0
6647,1,other,3,1085.0,3.0,160.0
6651,1,other,2,840.0,3.0,85.0
6653,0,other,1,425.75,1.0,53.0
6654,1,other,3,1260.0,3.0,140.0
6658,1,other,3,1440.0,4.0,200.0
6659,1,other,3,1069.25,3.0,87.5
6661,1,other,3,1690.0,3.0,140.0
6662,1,other,2,617.5,2.0,60.0
6670,1,other,3,911.3000000000001,2.0,85.0
6677,1,other,3,1033.5,3.0,120.0
6679,0,other,3,942.5,2.0,89.6
6681,1,other,2,937.9999999999999,2.0,77.0
6685,1,other,3,1082.25,3.0,105.0
6687,1,other,4,1380.0,4.0,200.0
6688,0,other,2,786.5,2.0,76.0
6693,1,other,2,692.25,2.0,58.0
6695,1,other,3,1145.1999999999998,3.0,97.0
6700,1,other,2,600.0,1.0,75.0
6701,1,other,3,902.2,3.0,69.99
6703,1,other,2,819.0,2.0,86.0
6707,1,other,3,1342.25,3.0,130.0
6708,1,other,2,805.0,2.0,125.0
6714,1,other,2,715.0,2.0,85.0
6719,1,other,2,673.4,2.0,110.0
6725,1,other,2,721.5,2.0,58.0
6727,0,other,2,702.0,2.0,62.0
6731,1,other,4,1710.15,3.0,200.0
6732,1,other,1,720.0,1.0,125.0
6733,1,other,2,975.0,2.0,88.0
6736,1,other,2,742.95,2.0,62.0
6738,1,other,2,781.9,2.0,110.0
6739,1,other,1,390.0,1.0,43.0
6747,1,other,3,1033.8999999999999,2.0,80.0
6748,1,other,3,1165.45,3.0,98.0
6751,0,other,2,612.0,2.0,62.0
6755,1,other,2,640.25,2.0,55.0
6759,1,other,1,450.0,1.0,30.0
6760,1,other,2,721.0,2.0,80.0
6761,1,other,3,1203.8,2.0,95.0
6762,0,other,2,805.0,2.0,69.0
6765,1,other,3,975.0,2.0,90.0
6771,1,other,2,770.0,2.0,78.0
6772,1,other,2,708.0,2.0,74.0
6773,1,other,2,828.8,2.0,69.0
6775,1,other,3,1001.0,3.0,85.0
6777,1,other,3,1300.0,3.0,120.0
6778,0,other,3,1400.0,3.0,145.0
6779,1,other,1,325.0,1.0,15.0
6782,1,other,4,1338.0,4.0,130.0
6785,1,other,3,1134.0,3.0,130.0
6786,1,other,2,720.0,1.0,65.0
6788,1,other,2,801.45,2.0,100.0
6789,1,other,2,852.8000000000001,2.0,69.0
6796,1,other,3,1161.6,3.0,110.0
6797,1,other,3,1074.125,3.0,90.0
6799,1,other,3,1403.3500000000001,3.0,110.0
6800,1,other,3,900.0,3.0,138.0
6801,1,other,3,1225.0,3.0,170.0
6802,1,other,3,1176.0,3.0,135.0
6803,1,other,2,643.5,2.0,58.0
6804,1,other,2,868.0,2.0,100.0
6805,1,other,3,1267.0,3.0,118.0
6808,1,other,2,700.0,2.0,97.0
6809,1,other,3,1000.9999999999999,3.0,78.65
6810,1,other,1,840.0,2.0,45.0
6814,0,other,1,546.0,1.0,75.0
6815,1,other,3,1144.0,2.0,116.0
6816,1,other,3,1085.5,3.0,160.0
6817,1,other,2,916.5,2.0,75.0
6818,1,other,2,864.5,2.0,93.0
6819,1,other,4,1365.0,4.0,150.0
6823,1,other,1,357.5,1.0,23.0
6828,1,other,3,999.0500000000001,3.0,110.0
6829,1,other,3,1137.5,3.0,150.0
6831,1,other,2,774.15,2.0,90.0
6840,1,other,4,2040.0,4.0,190.0
6842,1,other,2,783.25,2.0,70.0
6843,1,other,2,720.0,2.0,75.0
6846,0,other,3,1320.0,4.0,160.0
6849,1,other,3,1235.0,3.0,155.0
6850,1,other,2,720.0,1.0,95.0
6852,1,other,2,715.0,2.0,61.0
6853,0,other,2,715.0,2.0,110.0
6854,1,other,3,1359.3999999999999,3.0,155.0
6857,1,other,3,984.75,3.0,90.0
6863,1,other,1,840.0,1.0,69.0
6864,1,other,3,1116.05,3.0,99.0
6866,1,other,1,720.0,1.0,48.0
6867,1,other,3,1000.9999999999999,2.0,78.65
6869,1,other,2,773.5,2.0,70.0
6871,0,other,4,1748.5,4.0,185.0
6872,0,other,3,1036.1000000000001,3.0,99.0
6873,1,other,2,812.5,2.0,68.0
6874,1,other,2,774.0,1.0,77.5
6876,1,other,2,951.6,2.0,145.0
6877,1,other,2,720.0,2.0,75.0
6879,1,other,3,965.25,2.0,156.0
6880,1,other,3,1345.5,3.0,135.0
6884,1,other,3,962.0,2.0,125.0
6886,1,other,2,975.0,2.0,130.0
6887,1,other,3,1306.5,3.0,125.0
6888,1,other,3,977.6,2.0,100.0
6890,0,other,3,1041.3,2.0,165.0
6892,1,other,3,900.0,3.0,72.0
6895,1,other,3,1210.3,3.0,120.0
6896,1,other,3,1889.9999999999998,3.0,200.0
6897,0,other,3,1173.8999999999999,3.0,98.0
6898,1,other,3,1043.0,2.0,115.0
6900,1,other,3,1131.0,3.0,120.0
6901,1,other,2,663.0,2.0,60.0
6902,1,other,1,357.5,1.0,16.0
6906,1,other,3,988.0,3.0,111.0
6908,1,other,2,812.5,2.0,90.0
6909,1,other,3,1235.0,2.0,190.0
6912,0,other,3,1041.3,2.0,170.0
6913,1,other,2,799.5,2.0,70.0
6914,1,other,3,1040.0,3.0,95.0
6915,1,other,1,390.0,2.0,23.0
6916,1,other,2,720.0,2.0,85.0
6919,1,other,3,1300.0,4.0,130.0
6921,0,other,2,763.75,2.0,79.0
6923,1,other,2,722.8000000000001,2.0,68.0
6926,1,other,2,810.5999999999999,2.0,75.0
6927,1,other,4,1920.0,4.0,200.0
6929,1,other,2,780.0,2.0,90.0
6930,1,other,2,823.3355,2.0,69.0
6932,1,other,2,1200.0,2.0,160.0
